col1,col2,col3,col4
38211586883907,-23555115781853,7489855713664,P
7550876806633,-27145982930314,-77280772209753,f
65305809832313,-41160891621513,-29786473807834,W
90058698947686,-85537569765455,52144297616847,M
79659012932258,-7049034296674,-80644781937568,q
53917883884941,-22469915072874,68597097365549,f
8338800791112,-42084090643073,13172912753178,N
73374800099440,-61498174625832,-27324223572753,C
47135388932362,-55212009654064,12864744659237,p
44348417000816,-90073593169999,53048987439995,E
49956965638687,-19164097638772,-22258702619338,l
91351296796438,-26881991033340,87750435102136,Y
66038300347438,-21271864112326,-6026133087512,s
17746090240074,-1827247826992,-21997923674810,L
99979062105899,-92963650495740,-5566298408182,u
83850655780635,-9123617447834,93125207619247,Q
34936149274043,-74345778647561,27348049868211,E
8698684749924,-943172550328,62351711489782,o
41595585065507,-83403047639299,3188828350883,g
13397775028907,-78429544057753,24612143269447,e
84624069052001,-39585235117000,-51370033169201,g
27370200922486,-51619164673961,-34046646832425,w
89221262484803,-26212490689286,-98335653696306,P
41058913121062,-84949810939727,62563081747299,I
87890696753487,-64937778815425,-74361485378418,h
87231187324963,-69490188821053,-21295875972752,J
98398385499871,-56040599156166,79000292178485,K
94751521377707,-47312748904500,-27254749185203,B
59735053875563,-22506725842676,-18306210004379,m
32256517974749,-3237361901113,-47771430409022,H
63300248618341,-64626723177401,81070472990994,f
75333977476185,-82153292840789,-37205933815189,E
67077034199273,-23873459555104,-48747093144868,x
4228877043187,-77636175230650,78280507243781,I
37929303984444,-11953735702632,85329942116312,w
97566323793499,-80636999292592,77637840104361,z
2737642012905,-49230845183359,-46147336900022,l
31595222939316,-79197369070444,-16652544679531,u
73706396544112,-69494209316600,-61189123922359,i
95421560818169,-40716575209225,25666233448541,f
2261748107076,-73349010539932,-12030634962421,X
29764253812369,-65193053348711,-96057371958232,R
91417122164419,-47268584834751,-19820501131590,k
82928566152747,-15104770820096,-54784603756036,u
82346482899884,-58615910695588,10616858327266,T
25567814519578,-29258202794196,92920472084475,P
94209319662481,-12497244245712,14927164350160,o
59594784629616,-6418522548299,66555544869126,x
19776168567565,-7902900039824,-60286777990781,B
18380170950980,-57827733445167,6193565701723,T
68561203280605,-87380810225678,42380526795997,W
5886782038968,-71052830146473,45060977685262,r
50492464459536,-32404581760515,11056770256443,W
87023795634152,-2355166549993,61957128940715,G
87054836284109,-11023455989973,-92178366869351,L
24862392499452,-51298291377884,24871777306979,z
51669603413634,-90155011695888,98289394216330,C
50234901193762,-53631367975380,-73699236581076,s
69726824714329,-88957559464849,23499019669167,s
4087793257873,-75768461711364,-67187415127132,F
3778183699825,-57624893518021,14502660671743,D
13892752864146,-38401133660471,-67607386547390,x
5970083151257,-59799125020537,23706161319133,H
59536977445682,-3358683616809,75175586126394,d
38261495582259,-59227778308320,-1332868607901,B
83090591904688,-74313490979318,83502705304499,y
1838285181278,-59075931076326,79454537672125,P
581301945945,-33958118413595,-76951856308341,B
5856102126624,-37337568008426,-20507344315307,g
8818936068317,-81442895877236,-83947434965405,o
51187595771917,-95721577360046,33229394541131,j
88345624134865,-17198710225169,-91603672726954,U
46001602115451,-5015735505774,26810586770322,e
19490705094500,-5837979253642,-43494459078221,v
86934202699618,-61727642804159,34473541081080,S
53941334541210,-57381663336547,-91567774814881,o
90633769017133,-77893531798253,-35232376954288,b
4495124110138,-551964195760,-98912351385874,a
62555607180785,-53611328548561,46297390113289,A
87122961746789,-85892794837695,-7402983669374,Z
38004082043303,-24779707537935,-4714600020731,C
68935729062664,-33003281425769,-36706287999617,A
72166575384774,-6572726016720,28025193702210,m
52917794979373,-6810608483334,24417813974314,g
63003438029225,-48381680952390,21584658816295,N
37280529430209,-67267256280666,-22382566449214,o
94901954473327,-89555603793051,35557550607776,D
34809226270619,-43645082244619,-52660664361857,v
16643153494520,-86161624375188,-69993799929839,n
60110177225346,-99045840376555,-47041906143572,q
64641462152790,-45160401492835,32693371534660,R
68270812369377,-55548608897991,65066005399355,i
44226189256678,-94788394936261,-38950306023409,M
57497724590065,-95269358253525,83600415828489,M
77134129451992,-48316771705029,-63703132689038,X
67666588939349,-27156328828834,-61068747197869,x
66269408510881,-91691870796507,26615098421803,m
26355289352147,-88681092848479,13313780927502,P
98924034967725,-15306892881734,2182829048284,c
26608616875956,-36596000803661,28649627954808,r
7341284647369,-83251285176827,-31166203823005,u
51623842655268,-72696702525152,-19147732258287,Q
92098282095681,-48181449389874,18000887332447,T
4216758088556,-4806944129792,77236872960404,N
37886543068779,-77384204594003,-18728758224920,h
23729424800421,-91843580771143,-60732588587207,T
40250893556907,-84085132129349,5359500172187,R
77125301777989,-15995731197005,-28524229856685,h
41220109405053,-27814515861901,-58866086341424,g
98857256755326,-69542375804066,10339797664479,c
34958906199152,-94984997557968,49553673605985,A
43074079845178,-89072403985022,28135357486321,T
97538696698435,-91164094547948,-1937967399599,g
52398273366350,-9385883565805,62397134516233,l
47108747945144,-71677571802688,25865832555068,R
28638529097613,-46205037665714,26857389680210,k
19073543919509,-3904855345670,35569792047517,F
33963912953467,-94537825449447,69811737473394,O
91003189564933,-25294014005501,20301245165036,S
49791963695652,-3262288686797,2735555487101,x
24145020173582,-38413807167073,-4882736710590,Y
61093173938389,-4534169085521,-45725655592707,O
13717046132246,-28413770895000,19932923112390,F
83549715848702,-98551455551855,19030587165148,j
85527533413050,-44542948151316,-29490612943665,w
35522740343627,-50014867211441,-17335928618040,g
67068836471218,-30355732031683,-74183043801370,F
31223411111680,-69689419269542,78991662615360,T
52229556149752,-4116185162148,-12939968605293,h
98298316246214,-20035341989736,-11808493113853,K
70199181756068,-9849363748170,47082868666612,s
63032920968853,-24029422093739,74742481553637,X
75409712515327,-96903122535382,-98947212332801,R
4877000056705,-57146173887584,69917427249011,m
81896674201545,-7778639597995,-96524695365356,d
87536220762915,-53940907696895,-17253111260968,V
26127465710978,-15271633682941,43980103547474,M
83809305545207,-24046421893155,-52219723123432,q
16634302281734,-72402355376056,6752875219214,z
4882835419457,-38535569963887,47932832637819,F
29671909769668,-91213565802372,-33366503812544,C
98884037096555,-6393366932195,91758560625010,J
58216667418211,-53974520386401,-82808338623917,W
64679727927238,-71966078514813,91346580902568,u
87240710349661,-30049958961454,-79698017268379,U
42998255032791,-14695245691968,-6508218793490,E
44365648541054,-38810407254939,95956307157033,M
19795491529338,-28497090619696,-59109496589567,o
77900594956253,-52259674368450,-60834444347696,d
78172954551144,-38701610712694,-85433533105317,G
54435553927674,-48511614133138,-74041072294481,O
77547363872196,-46622622245259,-7370568746284,q
88705912068860,-64407574780922,95894769197964,J
52602573396910,-43748861959980,-52045814251317,M
58938800156892,-29574350410495,32077786779274,C
41052046092798,-37052487560263,-8907094379886,R
5788299926218,-99086516246763,-54295761192916,R
68121099293921,-24786517597892,91938393597146,Z
89375648315391,-98193313490076,31023142165305,o
54016098978942,-26782622849082,17593770565375,I
88167769199174,-15202944567186,80783412237347,h
1640949391804,-430139568979,-13441219404661,E
55697321357806,-82126933842877,-56817143159395,m
61340669922580,-15641547514876,-55144239982265,R
58861831546749,-23508743252514,59348352794245,o
29388480677697,-58595755407171,91635828025522,R
24162563982585,-98356424824508,68838184644183,m
28511187832741,-64574053693511,59527510538449,u
58178446799616,-42714738764511,74173297559373,D
37523415998623,-67021139686768,-12373464349537,u
71775375756740,-64080705121153,27146694150334,k
92910794984660,-64763786382695,78212732529796,M
52949462224520,-59588851308247,92463653520014,i
47505694615705,-61591193558954,-86911296126263,w
24380875711284,-99730239000559,47130982975078,T
74952147537303,-6975002818022,20604555037036,a
84164774788195,-2230768181071,-29820656955405,N
72094245589005,-55798241279075,47189148014171,T
6274737348535,-22392336060930,-3090498669204,T
63067420356167,-48461936598130,52437977792414,I
35966808073071,-40891167569826,93544835886203,l
22158373337856,-46931231534401,4460058507593,i
89946993111684,-5969428987036,-57771309143088,I
79469121749919,-35082026145726,39503299468520,T
90345301115770,-53905575898575,32539427540173,f
2007514389145,-62664226947758,53568851076650,K
10811316989566,-67770998298592,-73876376041932,b
92291179744452,-53028463713581,-10111266094099,L
27865510387252,-36747990152548,-96314719875191,H
24656294018976,-52717672032635,-71463803551205,w
35141361563688,-44682601188137,77408894187412,B
48710722688137,-61019854362373,-97345866638156,u
5164099173186,-42444600970943,-76861323527229,k
15609278680163,-11750153548894,-80496066480727,C
3655816594861,-23447805389649,-18498366244996,P
26580933129018,-44841917819582,-13927621109691,u
72138049976713,-95729406748257,60001239455209,j
64202641653053,-78940104195039,27744392623767,y
78198332362515,-26958024465673,26989833026721,E
92823588339451,-48728360458334,-57746649120329,w
75943660660135,-72410196465933,97163545532903,a
66076138682427,-64073022943627,79012939644234,u
36208253057129,-60561980346268,-54807550879160,C
8027078112600,-12911460504526,4587342730768,B
65975111204257,-58059978197914,2979796209167,K
60502618374089,-95590156887828,-37424845746981,m
2955437151433,-31791770766483,-97968081407258,E
95322634740158,-65029508475235,-75241900843992,F
28059022888277,-76599711920324,-80307713404119,i
12722147495009,-14482521382418,94594540071252,Z
30718787570310,-38234743215818,-40186708837968,Y
86576669988592,-55930817393438,63010845352583,s
25157570300647,-73519865265121,-7338595445711,s
5922747845075,-63377745442697,2442538424490,Z
77825917771982,-62871987579535,-31415882575720,U
3037389474899,-39137457813561,4299226761017,k
62184510528430,-66948518241587,60313540554201,l
86809080954236,-89093235665389,-97447635573037,r
4717049361633,-51488773645303,3002712961199,l
7116492243451,-96568415746210,-95889260520303,i
37309711803528,-83399625937362,-60329207738915,C
21681921134321,-58634113173092,55907069568048,R
2329630256071,-43753892436398,-26996369510786,Q
99288423122483,-64305649621911,21309788881029,v
19798250721140,-90038657840542,56294722547440,w
41845708251004,-91748234972572,32487934296378,Z
60825045379748,-1778255872938,-6383755797058,d
58709373269028,-49216134000007,99399854037274,W
29104313901707,-84102985126330,-66514825889669,U
71625647737969,-44162490362399,-76234474524218,M
22622427259824,-63368670957849,-36917861984974,Z
98554099640392,-24204521654961,57919981849968,f
64022120913217,-25278769710723,-42925892958707,E
12897856424615,-58675471702583,40229436307700,y
14041263817708,-70594360429889,70746844230372,N
13130936271618,-45871725467013,-51771048324338,L
73994985443619,-72736897298191,38261056972189,O
87067215299848,-32362424376151,-74479258700486,S
96243413557511,-88075176649608,-81840344091383,D
28013673072290,-75067561485613,-8655341070446,I
70506744158028,-90133257574317,-52897737903241,r
7835276745778,-79049686833886,3207274073520,I
24024898347053,-87041842328380,-51674314510488,s
76088968898034,-98886448016466,-89667911547865,W
68535753918784,-79409942419792,-37605569703601,S
93601033498781,-59800927327055,-72121541207526,S
1233168925075,-92563469809017,-98504311746883,o
83963538401332,-37336009021839,-40172360328584,J
89297705118281,-98479936006123,47297694722578,E
68368007549017,-28131235737655,47699525165448,j
51126540035314,-48839550588291,-57766119602348,w
11118221985115,-86592194372921,-74116559837438,H
30075765798798,-30863472883434,27731438392920,W
48667395477248,-79330782822202,-16347496212110,h
82298529116464,-75991121631713,47567138228998,q
42517133533980,-92675671129799,-32119913640063,q
48830313684522,-13241287675027,-74363664584704,x
39311293421088,-7621909499735,53410441128832,e
85946141820932,-81487232907336,-58466441339187,G
88975505037101,-29174172875074,-38675217533886,a
68900389938753,-97868897900516,-22983476369647,O
92915185995620,-43190130914898,43801836266159,e
26072117878683,-22851825046945,-80535314613148,l
45742746329426,-62139608311027,88090995112948,x
96115814576999,-50879685262847,97766408854243,B
5328611280657,-2130780970327,66717302139106,o
75724699670983,-73929550915915,43962847830248,h
93681648885738,-42112751448316,18794938937194,c
28987629402598,-87188406012722,-39862496691047,n
25883435643296,-46014773444492,81033039733385,K
31910620397697,-77984959733662,59726306016600,D
67747737345172,-96651233682949,29181315709021,R
29451650374300,-85726047481865,77697971578141,h
33908608004002,-71932681595441,59565724473858,K
39043497689910,-75467533745850,25445666511161,J
60881900312457,-67720919727980,24754083254161,D
88622856343180,-21707182503619,-21568498470384,n
81265545435329,-36661206865612,-27066168119269,y
62727443751020,-92748861300775,-92082756232096,r
23202460761651,-33361336456360,79707195076680,x
24123596191595,-98649640492496,-99038476866814,E
82262064648670,-61358430847591,-44088465447539,r
17267271971929,-38019654463050,-32783047004246,g
29050174928228,-4695631971740,88089981282437,H
1768824018523,-45680946975202,77841101648957,E
79889214801964,-72608724188305,8585794126796,E
